날짜,지역,재난문자_건수,재난유형_리스트
2025-04-04,경기도,12,"['산불', '교통사고', '화재']"
2025-04-04,경상남도,41,['산불']
2025-04-04,경상북도,12,['산불']
2025-04-04,대구광역시,9,['산불']
2025-04-04,부산광역시,3,['산불']
2025-04-04,세종특별자치시,1,['산불']
2025-04-04,인천광역시,4,['산불']
2025-04-04,전라남도,21,"['산불', '화재']"
2025-04-04,전북특별자치도,9,['산불']
2025-04-04,충청남도,3,['산불']
2025-04-04,충청북도,5,['산불']
2025-04-05,강원특별자치도,4,"['산불', '건조']"
2025-04-05,경기도,4,"['정전', '산불', '화재']"
2025-04-05,경상남도,34,['산불']
2025-04-05,경상북도,9,['산불']
2025-04-05,대구광역시,7,['산불']
2025-04-05,서울특별시,1,['정전']
2025-04-05,세종특별자치시,1,['산불']
2025-04-05,전라남도,16,"['강풍', '산불']"
2025-04-05,전북특별자치도,7,['산불']
2025-04-05,충청남도,3,['산불']
2025-04-05,충청북도,4,['산불']
2025-04-06,강원특별자치도,10,"['산불', '건조']"
2025-04-06,경기도,6,"['산불', '화재']"
2025-04-06,경상남도,34,['산불']
2025-04-06,경상북도,14,['산불']
2025-04-06,대구광역시,11,['산불']
2025-04-06,대전광역시,1,['화재']
2025-04-06,세종특별자치시,1,['산불']
2025-04-06,울산광역시,4,"['산불', '화재']"
2025-04-06,인천광역시,4,['산불']
2025-04-06,전라남도,17,['산불']
2025-04-06,전북특별자치도,7,['산불']
2025-04-06,충청남도,5,['산불']
2025-04-06,충청북도,6,['산불']
2025-04-07,강원특별자치도,21,"['강풍', '산불']"
2025-04-07,경기도,10,"['산불', '수도']"
2025-04-07,경상남도,41,['산불']
2025-04-07,경상북도,32,"['강풍', '산불']"
2025-04-07,광주광역시,1,['산불']
2025-04-07,대구광역시,9,['산불']
2025-04-07,서울특별시,1,['산불']
2025-04-07,세종특별자치시,2,['산불']
2025-04-07,울산광역시,2,['산불']
2025-04-07,인천광역시,6,['산불']
2025-04-07,전라남도,35,"['강풍', '산불']"
2025-04-07,전북특별자치도,13,['산불']
2025-04-07,제주특별자치도,2,['산불']
2025-04-07,충청남도,5,['산불']
2025-04-07,충청북도,9,"['강풍', '산불']"
2025-04-08,강원특별자치도,10,['산불']
2025-04-08,경기도,8,"['산불', '화재']"
2025-04-08,경상남도,35,"['교통사고', '산불']"
2025-04-08,경상북도,24,"['강풍', '산불']"
2025-04-08,대구광역시,9,"['산불', '화재']"
2025-04-08,대전광역시,1,['산불']
2025-04-08,부산광역시,1,['산불']
2025-04-08,세종특별자치시,1,['산불']
2025-04-08,울산광역시,1,['건조']
2025-04-08,인천광역시,5,['산불']
2025-04-08,전라남도,26,"['산불', '화재']"
2025-04-08,전북특별자치도,14,['산불']
2025-04-08,제주특별자치도,1,['산불']
2025-04-08,충청남도,15,['산불']
2025-04-08,충청북도,13,"['강풍', '산불']"
2025-04-09,강원특별자치도,9,['산불']
2025-04-09,경기도,10,"['산불', '화재']"
2025-04-09,경상남도,32,['산불']
2025-04-09,경상북도,11,['산불']
2025-04-09,대구광역시,8,['산불']
2025-04-09,세종특별자치시,1,['산불']
2025-04-09,인천광역시,2,['산불']
2025-04-09,전라남도,23,"['가축질병', '풍랑', '산불', '화재']"
2025-04-09,전북특별자치도,17,['산불']
2025-04-09,제주특별자치도,1,['산불']
2025-04-09,충청남도,7,['산불']
2025-04-09,충청북도,7,['산불']
2025-04-10,강원특별자치도,8,['산불']
2025-04-10,경기도,11,"['산불', '화재', '환경오염사고']"
2025-04-10,경상남도,34,['산불']
2025-04-10,경상북도,15,['산불']
2025-04-10,대구광역시,9,['산불']
2025-04-10,서울특별시,4,"['교통사고', '화재']"
2025-04-10,세종특별자치시,1,['산불']
2025-04-10,인천광역시,2,['산불']
2025-04-10,전라남도,14,['산불']
2025-04-10,전북특별자치도,10,['산불']
2025-04-10,충청남도,6,['산불']
2025-04-10,충청북도,5,['산불']
2025-04-11,강원특별자치도,12,"['강풍', '산불', '화재']"
2025-04-11,경기도,15,"['강풍', '산불', '교통사고', '에너지']"
2025-04-11,경상남도,32,"['산불', '화재']"
2025-04-11,경상북도,20,"['강풍', '산불']"
2025-04-11,대구광역시,7,['산불']
2025-04-11,부산광역시,7,['강풍']
2025-04-11,서울특별시,1,['강풍']
2025-04-11,세종특별자치시,1,['산불']
2025-04-11,인천광역시,3,['산불']
2025-04-11,전라남도,26,"['가축질병', '강풍', '산불']"
2025-04-11,전북특별자치도,15,"['강풍', '산불', '화재']"
2025-04-11,제주특별자치도,1,['산불']
2025-04-11,충청남도,14,"['강풍', '산불']"
2025-04-11,충청북도,10,"['강풍', '산불']"
2025-04-12,강원특별자치도,12,"['강풍', '산불']"
2025-04-12,경기도,22,"['강풍', '산불', '수도']"
2025-04-12,경상남도,48,"['강풍', '산불', '호우']"
2025-04-12,경상북도,30,"['태풍', '강풍', '산불', '풍랑']"
2025-04-12,광주광역시,1,['강풍']
2025-04-12,대구광역시,11,"['강풍', '산불']"
2025-04-12,부산광역시,15,['강풍']
2025-04-12,서울특별시,7,"['강풍', '교통사고', '화재']"
2025-04-12,세종특별자치시,1,['산불']
2025-04-12,울산광역시,1,['강풍']
2025-04-12,인천광역시,4,"['강풍', '산불', '호우']"
2025-04-12,전라남도,47,"['교통통제', '강풍', '산불', '가축질병']"
2025-04-12,전북특별자치도,12,"['강풍', '산불']"
2025-04-12,제주특별자치도,3,"['강풍', '호우']"
2025-04-12,충청남도,18,"['강풍', '산불']"
2025-04-12,충청북도,13,"['강풍', '산불']"
2025-04-13,강원특별자치도,6,"['강풍', '산불', '대설']"
2025-04-13,경기도,6,"['강풍', '산불']"
2025-04-13,경상남도,22,"['강풍', '산불', '풍랑']"
2025-04-13,경상북도,12,"['강풍', '산불', '풍랑']"
2025-04-13,대구광역시,6,"['정전', '산불']"
2025-04-13,부산광역시,4,['화재']
2025-04-13,세종특별자치시,1,['산불']
2025-04-13,울산광역시,2,"['정전', '강풍']"
2025-04-13,인천광역시,2,['산불']
2025-04-13,전라남도,16,"['가축질병', '강풍', '산불']"
2025-04-13,전북특별자치도,8,"['강풍', '산불']"
2025-04-13,충청남도,7,"['강풍', '산불']"
2025-04-13,충청북도,3,['강풍']
2025-04-14,강원특별자치도,4,['산불']
2025-04-14,경기도,1,['산불']
2025-04-14,경상남도,18,"['강풍', '산불', '대설']"
2025-04-14,경상북도,3,"['풍랑', '산불', '대설']"
2025-04-14,대구광역시,4,['산불']
2025-04-14,부산광역시,3,['강풍']
2025-04-14,울산광역시,1,['강풍']
2025-04-14,전라남도,26,"['강풍', '산불', '대설']"
2025-04-14,전북특별자치도,6,"['한파', '강풍', '산불']"
2025-04-14,충청남도,2,"['산불', '대설']"
2025-04-15,강원특별자치도,4,['산불']
2025-04-15,경기도,3,"['한파', '산불']"
2025-04-15,경상남도,16,['산불']
2025-04-15,경상북도,2,['산불']
2025-04-15,대구광역시,3,['산불']
2025-04-15,인천광역시,2,['산불']
2025-04-15,전라남도,6,"['가축질병', '강풍', '산불']"
2025-04-15,전북특별자치도,3,['산불']
2025-04-15,충청남도,3,"['산불', '화재']"
2025-04-16,강원특별자치도,4,['산불']
2025-04-16,경기도,2,['산불']
2025-04-16,경상남도,14,['산불']
2025-04-16,경상북도,5,['산불']
2025-04-16,대구광역시,3,['산불']
2025-04-16,인천광역시,2,['산불']
2025-04-16,전라남도,5,['산불']
2025-04-16,전북특별자치도,3,['산불']
2025-04-16,충청남도,2,['산불']
2025-04-17,강원특별자치도,4,['산불']
2025-04-17,경기도,4,"['산불', '교통']"
2025-04-17,경상남도,16,['산불']
2025-04-17,경상북도,7,['산불']
2025-04-17,대구광역시,6,['산불']
2025-04-17,부산광역시,9,['강풍']
2025-04-17,세종특별자치시,1,['산불']
2025-04-17,인천광역시,2,['산불']
2025-04-17,전라남도,5,['산불']
2025-04-17,전북특별자치도,4,['산불']
2025-04-17,충청남도,3,['산불']
2025-04-18,강원특별자치도,5,['산불']
2025-04-18,경기도,2,"['산불', '수도']"
2025-04-18,경상남도,13,['산불']
2025-04-18,경상북도,4,['산불']
2025-04-18,대구광역시,3,['산불']
2025-04-18,부산광역시,1,['화재']
2025-04-18,세종특별자치시,1,['산불']
2025-04-18,인천광역시,2,['산불']
2025-04-18,전라남도,1,['산불']
2025-04-18,전북특별자치도,3,['산불']
2025-04-18,충청남도,2,['산불']
2025-04-18,충청북도,1,['산불']
2025-04-19,강원특별자치도,4,['산불']
2025-04-19,경기도,15,"['강풍', '산불']"
2025-04-19,경상남도,15,"['산불', '화재']"
2025-04-19,경상북도,13,"['강풍', '산불']"
2025-04-19,대구광역시,3,['산불']
2025-04-19,서울특별시,5,['강풍']
2025-04-19,세종특별자치시,1,['산불']
2025-04-19,인천광역시,1,['강풍']
2025-04-19,전라남도,2,['산불']
2025-04-19,전북특별자치도,4,['산불']
2025-04-19,충청남도,8,"['강풍', '산불']"
2025-04-19,충청북도,2,"['강풍', '수도']"
2025-04-20,강원특별자치도,5,['산불']
2025-04-20,경상남도,10,['산불']
2025-04-20,경상북도,1,['산불']
2025-04-20,대구광역시,2,['산불']
2025-04-20,세종특별자치시,1,['산불']
2025-04-20,인천광역시,3,['산불']
2025-04-20,전라남도,1,['산불']
2025-04-20,전북특별자치도,1,['산불']
2025-04-20,충청남도,1,['산불']
2025-04-21,강원특별자치도,3,['산불']
2025-04-21,경기도,1,['화재']
2025-04-21,경상남도,11,['산불']
2025-04-21,경상북도,2,['산불']
2025-04-21,대구광역시,3,['산불']
2025-04-21,부산광역시,1,['풍랑']
2025-04-21,인천광역시,2,['산불']
2025-04-21,전라남도,3,"['강풍', '산불']"
2025-04-21,전북특별자치도,3,['산불']
2025-04-21,충청남도,2,['산불']
2025-04-22,강원특별자치도,4,"['교통통제', '산불']"
2025-04-22,경상남도,7,"['강풍', '산불']"
2025-04-22,대구광역시,1,['산불']
2025-04-22,부산광역시,2,['강풍']
2025-04-22,전라남도,5,['강풍']
2025-04-22,제주특별자치도,1,['호우']
2025-04-22,충청남도,2,"['산불', '화재']"
2025-04-23,강원특별자치도,4,['산불']
2025-04-23,경기도,3,"['화재', '수도']"
2025-04-23,경상남도,5,['산불']
2025-04-23,경상북도,1,['강풍']
2025-04-23,대구광역시,6,"['산불', '화재']"
2025-04-23,인천광역시,2,['산불']
2025-04-23,충청남도,1,['산불']
2025-04-23,충청북도,1,['화재']
2025-04-24,강원특별자치도,5,['산불']
2025-04-24,경기도,2,['화재']
2025-04-24,경상남도,10,['산불']
2025-04-24,대구광역시,1,['산불']
2025-04-24,세종특별자치시,1,['산불']
2025-04-24,울산광역시,1,['환경오염사고']
2025-04-24,인천광역시,2,['산불']
2025-04-24,전북특별자치도,2,['산불']
2025-04-24,충청남도,2,['산불']
2025-04-25,강원특별자치도,6,"['강풍', '산불']"
2025-04-25,경기도,2,"['산불', '화재']"
2025-04-25,경상남도,8,['산불']
2025-04-25,경상북도,14,['산불']
2025-04-25,대구광역시,2,['산불']
2025-04-25,세종특별자치시,1,['산불']
2025-04-25,인천광역시,1,['산불']
2025-04-25,전라남도,1,['산불']
2025-04-25,전북특별자치도,10,"['산불', '건조']"
2025-04-25,제주특별자치도,1,['산불']
2025-04-25,충청남도,4,"['산불', '화재']"
2025-04-25,충청북도,1,['산불']
2025-04-26,강원특별자치도,38,"['정전', '강풍', '산불']"
2025-04-26,경기도,2,"['교통통제', '산불']"
2025-04-26,경상남도,22,['산불']
2025-04-26,경상북도,19,"['강풍', '산불']"
2025-04-26,대구광역시,2,"['산불', '화재']"
2025-04-26,세종특별자치시,1,['산불']
2025-04-26,울산광역시,1,['화재']
2025-04-26,인천광역시,1,['산불']
2025-04-26,전라남도,4,['산불']
2025-04-26,전북특별자치도,7,['산불']
2025-04-26,충청남도,4,['산불']
2025-04-26,충청북도,1,['산불']
2025-04-27,강원특별자치도,24,"['강풍', '산불', '건조']"
2025-04-27,경기도,2,"['산불', '건조']"
2025-04-27,경상남도,31,"['산불', '건조']"
2025-04-27,경상북도,25,"['강풍', '산불', '건조']"
2025-04-27,대구광역시,6,['산불']
2025-04-27,대전광역시,3,"['산불', '건조']"
2025-04-27,부산광역시,3,"['건조', '산불', '화재']"
2025-04-27,세종특별자치시,1,['산불']
2025-04-27,울산광역시,1,['산불']
2025-04-27,인천광역시,1,['산불']
2025-04-27,전라남도,5,['산불']
2025-04-27,전북특별자치도,16,['산불']
2025-04-27,제주특별자치도,1,['산불']
2025-04-27,충청남도,6,"['산불', '건조']"
2025-04-27,충청북도,9,['산불']
2025-04-28,강원특별자치도,17,"['강풍', '산불', '건조']"
2025-04-28,경기도,2,['산불']
2025-04-28,경상남도,22,"['산불', '미세먼지']"
2025-04-28,경상북도,32,"['강풍', '산불', '건조']"
2025-04-28,대구광역시,25,"['산불', '화재']"
2025-04-28,부산광역시,1,['산불']
2025-04-28,세종특별자치시,1,['산불']
2025-04-28,인천광역시,1,['산불']
2025-04-28,전라남도,6,"['산불', '환경오염사고']"
2025-04-28,전북특별자치도,9,['산불']
2025-04-28,충청남도,3,['산불']
2025-04-28,충청북도,7,['산불']
2025-04-29,강원특별자치도,12,"['강풍', '산불', '건조']"
2025-04-29,경기도,8,['산불']
2025-04-29,경상남도,23,['산불']
2025-04-29,경상북도,28,"['산불', '화재']"
2025-04-29,대구광역시,11,"['산불', '에너지']"
2025-04-29,세종특별자치시,1,['산불']
2025-04-29,울산광역시,1,['산불']
2025-04-29,전라남도,5,['산불']
2025-04-29,전북특별자치도,12,['산불']
2025-04-29,제주특별자치도,1,['산불']
2025-04-29,충청남도,3,['산불']
2025-04-29,충청북도,7,['산불']
2025-04-30,강원특별자치도,10,"['산불', '건조']"
2025-04-30,경기도,14,"['산불', '화재']"
2025-04-30,경상남도,21,"['산불', '화재']"
2025-04-30,경상북도,23,"['강풍', '산불']"
2025-04-30,대구광역시,16,['산불']
2025-04-30,부산광역시,1,['건조']
2025-04-30,세종특별자치시,1,['산불']
2025-04-30,인천광역시,3,['산불']
2025-04-30,전라남도,6,['산불']
2025-04-30,전북특별자치도,8,['산불']
2025-04-30,제주특별자치도,1,['산불']
2025-04-30,충청남도,5,['산불']
2025-04-30,충청북도,7,['산불']
2025-05-01,강원특별자치도,8,"['강풍', '산불']"
2025-05-01,경기도,1,['산불']
2025-05-01,경상남도,11,"['강풍', '산불']"
2025-05-01,경상북도,16,"['강풍', '산불', '건조', '풍랑']"
2025-05-01,대구광역시,6,['산불']
2025-05-01,부산광역시,14,"['강풍', '호우']"
2025-05-01,울산광역시,1,['산불']
2025-05-01,인천광역시,1,['호우']
2025-05-01,전라남도,4,"['강풍', '환경오염사고']"
2025-05-01,전북특별자치도,10,"['산불', '강풍', '호우']"
2025-05-01,충청남도,3,['강풍']
2025-05-02,강원특별자치도,7,"['강풍', '산불']"
2025-05-02,경기도,1,['산불']
2025-05-02,경상남도,4,['산불']
2025-05-02,경상북도,3,"['강풍', '산불', '풍랑']"
2025-05-02,대구광역시,6,['산불']
2025-05-02,전라남도,2,['환경오염사고']
2025-05-02,전북특별자치도,2,['산불']
2025-05-03,강원특별자치도,1,['강풍']
2025-05-03,경상남도,2,['산불']
2025-05-03,대구광역시,1,['산불']
2025-05-03,전라남도,3,"['강풍', '지진해일']"
2025-05-03,제주특별자치도,2,['강풍']
2025-05-04,강원특별자치도,6,"['강풍', '산불', '화재']"
2025-05-04,경기도,2,"['산불', '화재']"
2025-05-04,경상남도,3,"['산불', '화재']"
2025-05-04,경상북도,2,"['강풍', '산불']"
2025-05-04,대구광역시,5,['산불']
2025-05-04,세종특별자치시,1,['산불']
2025-05-04,충청북도,2,['강풍']
2025-05-05,강원특별자치도,1,['산불']
2025-05-05,경기도,2,"['산불', '지진']"
2025-05-05,경상남도,3,['산불']
2025-05-05,경상북도,1,['산불']
2025-05-05,대구광역시,3,['산불']
2025-05-05,세종특별자치시,1,['산불']
2025-05-05,울산광역시,2,['화재']
2025-05-05,인천광역시,1,['지진']
2025-05-05,충청남도,3,['지진']
2025-05-06,강원특별자치도,1,['산불']
2025-05-06,경기도,1,['산불']
2025-05-06,경상남도,1,['산불']
2025-05-06,대구광역시,3,['산불']
2025-05-06,세종특별자치시,1,['산불']
2025-05-07,강원특별자치도,1,['산불']
2025-05-07,경기도,2,['산불']
2025-05-07,경상남도,2,"['산불', '지진']"
2025-05-07,대구광역시,5,['산불']
2025-05-07,전라남도,1,['통신']
2025-05-07,전북특별자치도,1,['산불']
2025-05-07,충청북도,1,['수도']
2025-05-08,강원특별자치도,1,['산불']
2025-05-08,경기도,2,['산불']
2025-05-08,대구광역시,4,['산불']
2025-05-08,전북특별자치도,1,['산불']
2025-05-09,경상남도,5,"['강풍', '호우']"
2025-05-09,부산광역시,3,['강풍']
2025-05-09,인천광역시,1,['화재']
2025-05-09,전라남도,11,"['강풍', '호우']"
2025-05-09,제주특별자치도,3,['호우']
